SKU;Descricao SKU;PEP;Cod. ;Desc. BIOS;PLM
1305233;POSITIVO MASTER D3200 SF81T0NNEH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305234;POSITIVO MASTER D6200 ST4500ANEB360VCN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305235;POSITIVO MASTER C610 H4-00684 UNIMED 5.1;H4-00684;11136224;BIOS_PIB150DR_V0292.X.NA.S;PIB150DR
1305237;POSITIVO MASTER D8200 SF81T0ANEQ370VCN0;SEMPEP;11144930;BIOS POS-RIQ370ED V0301X PD;RIQ370ED
1305238;POSITIVO MASTER D6200 SF81T0ANEB360VCN;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305239;POSITIVO MASTER D2200 TT4500NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305240;POSITIVO MASTER D2200 TF81T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305241;POSITIVO MASTER D2200 TF8500NNAH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305242;POSITIVO MASTER D2200 TP4500NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305243;POSITIVO MASTER D2200 TP4500NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305244;POSITIVO MASTER D3200 SP4500NNEH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305248;POSITIVO MASTER D2200 TT4500NNAH3100CN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305249;POSITIVO MASTER D3200 ST41T0NNEH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305250;MASTER C6200 MINIPRO T4500NVCN MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305253;POSITIVO MASTER C6200 MINIPRO P4500N0AN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305254;POSITIVO MASTER C610 MINIPR PUC H4-00711;H4-00711;11130951;BIOS POS-PIB150DR V.0289.X KL;PIB150DR
1305255;POSITIVO MASTER D3200 ST41T0NNEH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305256;POSITIVO MASTER D3200 ST41T0NNEH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305258;POSITIVO MASTER D3200 SF81T0NNEH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305259;POSITIVO MASTER D3200 SS8256NNEH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305260;POSITIVO MASTER D6200 SF81T0ANEB3600AN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305261;POSITIVO MASTER D6200 SF8256ANEB360VCN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305262;POSITIVO MASTER D6200 SS8256ANEB360VCN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305263;POSITIVO MASTER D6200 SS81T0ANEB360VCN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305264;POSITIVO MASTER D8200 SF81T0ANEQ3700AN0;SEMPEP;11144930;BIOS POS-RIQ370ED V0301X PD;RIQ370ED
1305265;POSITIVO MASTER D6200 ST4500ANEB3600AN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305266;POSITIVO MASTER C6200 MINIPRO P4500NVCN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305267;POSITIVO MASTER C6200 MINIPRO T4500N0AN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305268;MASTER C6200 MINIPRO T4500NUCN MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305269;POSITIVO MASTER C6200 MINIPRO F8500NVCN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305270;POSITIVO MASTER C6200 MINIPRO S8500NVCN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305271;POSITIVO MASTER C8200 MINIPRO F8500NVCN;SEMPEP;11144910;BIOS POS-RIQ370EB V0301X PD;RIQ370EB
1305272;POSITIVO MASTER C610 H4-00705OXEL;H4-00705;11130951;BIOS POS-PIB150DR V.0289.X KL;PIB150DR
1305275;POSITIVO MASTER D8200 SF8256ANEQ370VCN0;SEMPEP;11144930;BIOS POS-RIQ370ED V0301X PD;RIQ370ED
1305277;POSITIVO MASTER D2100 - H4-00611 BASICO;H4-00611;11130174;BIOS POS-EIH110EA 1107.X;EIH110EA
1305278;MASTER D210 - ADEPARA IT01;H3-02516;11128132;BIOS POS-PIH110DV V0207.X KL;PIH110DV
1305285;POSITIVO MASTER D610 SS8256NNEB150VCN-2;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305295;POSITIVO MASTER C820 MINIPRO F8256N0AN;SEMPEP;11128896;BIOS POS-RIQ270DY 0112X;RIQ270DY
1305296;POSITIVO MASTER D610 SS321T0ANEB150VCN;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305300;POSITIVO MASTER D610 SF81T0ANEB1500AN0-2;SEMPEP;11128161;BIOS POS-PIB150DT R3 V.0620.L DVI KL;PIB150DT
1305307;POSITIVO MASTER D2100 TT4500ANAH110UCN0;SEMPEP;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305311;POSITIVO MASTER D3100 SF41T0ANEH110VCN0;SEMPEP;11130175;BIOS POS-EIH110EA 1108.L;EIH110EA
1305312;POSITIVO MASTER D3100 ST8500NNEH110VCN0;SEMPEP;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305313;POSITIVO MASTER D3100 SF41T0ANEH1100AN0;SEMPEP;11130175;BIOS POS-EIH110EA 1108.L;EIH110EA
1305314;POSITIVO MASTER D610 SF16256ANEB1500AN0;SEMPEP;11128161;BIOS POS-PIB150DT R3 V.0620.L DVI KL;PIB150DT
1305319;POSITIVO MASTER C610 MINIPRO T4500NVCN-3;SEMPEP;11130951;BIOS POS-PIB150DR V.0289.X KL;PIB150DR
1305321;POSITIVO MASTER D2100 TF81T0NNAH110VCN0;SEMPEP;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305326;POSITIVO MASTER D3100 ST81T0NNEH110VCN0;SEMPEP;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305336;POSITIVO MASTER D610 SP4500ANEB1500AN0;SEMPEP;11128161;BIOS POS-PIB150DT R3 V.0620.L DVI KL;PIB150DT
1305345;POSITIVO MASTER D2100 TP4500ANAH1100CN0;SEMPEP;11130175;BIOS POS-EIH110EA 1108.L;EIH110EA
1305355;POSITIVO MASTER D3100 - H4-00726 FFX;H4-00726;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305366;POSITIVO MASTER D210 - H4-00726 FFX;H4-00726;11128132;BIOS POS-PIH110DV V0207.X KL;PIH110DV
1305395;POSITIVO MASTER D3100 ST81T0ANEH110VCN0;SEMPEP;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305405;POSITIVO MASTER C6200 MINIPRO H3-02610;H3-02610;11158940;BIOS POS-RIB360EC_0304.1.X.B.P;RIB360EC
1305408;POSITIVO MASTER D610 SF321T0ANEB150VCN0;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305410;POSITIVO MASTER C610 MINIPRO F8500NVCN-3;SEMPEP;11128165;BIOS POS-PIB150DR V.0280.X KL;PIB150DR
1305411;POSITIVO MASTER C610 MINIPRO T4500NVCN-4;SEMPEP;11130951;BIOS POS-PIB150DR V.0289.X KL;PIB150DR
1305417;POSITIVO MASTER D610 TP4500ANGB1500AN0;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305445;POSITIVO MASTER D3100 SFC1T0ANEH1100AN4;SEMPEP;11130175;BIOS POS-EIH110EA 1108.L;EIH110EA
1305448;POSITIVO MASTER D610 ST41T0ANEB1500AN0;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305449;POSITIVO MASTER D3200 SS81T0ANEH310VAN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305452;POSITIVO MASTER D3200 SF16256NNEH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305467;POSITIVO MASTER D3100 SS81T0ANEH110VAN0;SEMPEP;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305468;POSITIVO MASTER D610 SS81T0ANEB1500CN0;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305471;POSITIVO MASTER C820 MINIPRO F41T0NVCN;SEMPEP;11132273;BIOS POS-RIQ270DY 0118X PD;RIQ270DY
1305473;POSITIVO MASTER C610 H4-00684 UNIMED;H4-00684;11136224;BIOS_PIB150DR_V0292.X.NA.S;PIB150DR
1305486;MASTER C6200 MINIPRO F8500N0AN MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305488;POSITIVO MASTER D610 SF41T0ANGB150VCN;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305495;POSITIVO MASTER D3100 ST41T0ANEH110VCN0;H4-00684;11130186;BIOS POS-EIH110EA 171202.X;EIH110EA
1305505;MASTER C6200 MINIPRO T4500NVCN-1 MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305506;MASTER C6200 MINIPRO F8500NVCN-1 MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305511;POSITIVO MASTER C8200 MINIPRO F4500NVCN;SEMPEP;11144910;BIOS POS-RIQ370EB V0301X PD;RIQ370EB
1305512;POSITIVO MASTER C8200 MINIPRO F4500NVCN1;SEMPEP;11144910;BIOS POS-RIQ370EB V0301X PD;RIQ370EB
1305513;MASTER C6200 MINIPRO S8500NVCN1 MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305514;MASTER C8200 MINIPRO F8256NVCN MAO;SEMPEP;11144910;BIOS POS-RIQ370EB V0301X PD;RIQ370EB
1305535;POSITIVO MASTER D210 H4-00743 FFX;H4-00743;11128132;BIOS POS-PIH110DV V0207.X KL;PIH110DV
1305536;MASTER C6200 MINIPRO P4500N0AN MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305537;MASTER C6200 MINIPRO P4500NVCN MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305538;MASTER C6200 MINIPRO T4500N0AN-1 MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305542;POSITIVO MASTER C6200 MINIPRO T4500NUCN1;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305543;POSITIVO MASTER C6200 MINIPRO T4500NVCN2;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305544;MASTER C6200 MINIPRO F8500NVCN-2 MAO;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305545;POSITIVO MASTER C6200 MINIPRO F8256NVCN1;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305546;POSITIVO MASTER C610 MINIPRO T4500NUCN-4;SEMPEP;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1305549;POSITIVO MASTER C6200 MINIPRO S8500NVCN2;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305553;POSITIVO MASTER D2200 TT41T0NNAH3100CN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305555;POSITIVO MASTER C610 MINIPRO S4500N0AN0;SEMPEP;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1305556;POSITIVO MASTER C610 MINIPRO F4500N0AN0;SEMPEP;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1305560;POSITIVO MASTER C8200 H4-00740 ARIS;H4-00740;11136242;BIOS POS-RIQ370EB V0201X PD;RIQ370EB
1305561;POSITIVO MASTER C6200 MINIPRO F8500NVEN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305562;POSITIVO MASTER D610 SS81T0ANEB150VCN-4;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305563;POSITIVO MASTER C6200 MINIPRO F8500NVEN-;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305564;POSITIVO MASTER C610 MINIPRO T4500NVCN-5;SEMPEP;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1305567;POSITIVO MASTER C820 MINIPRO F8256N0AN-1;SEMPEP;11128896;BIOS POS-RIQ270DY 0112X;RIQ270DY
1305568;POSITIVO MASTER C820 MINIPRO F16256N0AN;SEMPEP;11128896;BIOS POS-RIQ270DY 0112X;RIQ270DY
1305576;POSITIVO MASTER C610 MINIPRO F4500NVCN-1;SEMPEP;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1305577;POSITIVO MASTER D2200 TP41T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305579;POSITIVO MASTER D2200 TP41T0NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305580;POSITIVO MASTER D2200 TT41T0NNAH3100CN0-;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305582;POSITIVO MASTER D2200 TT41T0NNAH310VCN0-;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305583;POSITIVO MASTER D2200 TT41T0NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305584;POSITIVO MASTER D2200 TF81T0NNAH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305588;POSITIVO MASTER D2200 TF81T0NNAH3100AN0-;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305589;POSITIVO MASTER D2200 TS81T0NNAH3100AN0-;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305590;POSITIVO MASTER D2200 TP41T0NNAH3100AN01;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305591;POSITIVO MASTER D3200 SP41T0NNEH3100AN01;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305592;POSITIVO MASTER D6200 ST41T0ANEB3600AN01;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305593;POSITIVO MASTER D6200 ST41T0ANEB360VCN01;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305594;POSITIVO MASTER D2300 SP4500NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305609;POSITIVO MASTER D2200 TT41T0NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305611;POSITIVO MASTER D2200 TT41T0NNAH310VCN01;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305612;POSITIVO MASTER D2200 TF8500NNAH310VCN01;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305613;POSITIVO MASTER D2300 SP4500NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305628;POSITIVO MASTER D2300 ST4500NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305629;POSITIVO MASTER D2300 ST4500NNAH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305631;POSITIVO MASTER D2300 ST41T0NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305634;POSITIVO MASTER D2200 TT4500NNAH3100CN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305635;POSITIVO MASTER D2300 SP41T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305636;POSITIVO MASTER D2300 ST4500NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305638;POSITIVO MASTER D2300 ST41T0NNAH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305639;POSITIVO MASTER D2300 SF8500NNAH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305641;POSITIVO MASTER D2300 SF81T0NNAH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305643;POSITIVO MASTER D2300 SF81T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305644;POSITIVO MASTER D2300 SS81T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305648;POSITIVO MASTER D2200 TT41T0NNAH3100CN03;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305651;POSITIVO MASTER C6200 MINIPRO T4500N0AN2;SEMPEP;11144901;BIOS_RIB360EC_V0301.X.A2.G2.AG.S.Araucar;RIB360EC
1305652;POSITIVO MASTER D6200 ST4256ANHB3600AN0;SEMPEP;11149295;BIOS_POS-RIB360EE_V0302X.A2.G1.P_LOGO_AR;RIB360EE
1305654;POSITIVO MASTER C6200 MINIPRO T4500NVCN4;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305655;POSITIVO MASTER D2200 TT4500NNAH310UCN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305656;POSITIVO MASTER D2200 TT4500NNAH310VCN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305657;POSITIVO MASTER D2200 TT41T0NNAH310UCN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305658;POSITIVO MASTER D2200 TT41T0NNAH310VCN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305660;POSITIVO MASTER C6200 MINIPRO P41T0N0AN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305661;POSITIVO MASTER C6200 MINIPRO P4500N0AN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305662;POSITIVO MASTER C6200 MINIPRO P4500NVCN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305663;POSITIVO MASTER C6200 MINIPRO T4500N0AN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305664;POSITIVO MASTER C6200 MINIPRO T4500NVCN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305680;POSITIVO MASTER D6200 SP41T0ANEB3600AN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305681;POSITIVO MASTER D6200 SS81T0ANEB3600AN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305682;POSITIVO MASTER D3200 SF4256NNEH310VCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305683;POSITIVO MASTER C6200 MINIPRO T4128NVCN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305687;POSITIVO MASTER C6200 MINIPRO F8500NVCN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305688;POSITIVO MASTER C8200 MINIPRO F8500NVCN3;SEMPEP;11144910;BIOS POS-RIQ370EB V0301X PD;RIQ370EB
1305689;POSITIVO MASTER C6200 MINIPRO F8500NVCN4;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305690;POSITIVO MASTER C6200 MINIPRO F8256NVCN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305691;POSITIVO MASTER C8200 MINIPRO F8256NVCN3;SEMPEP;11144910;BIOS POS-RIQ370EB V0301X PD;RIQ370EB
1305692;POSITIVO MASTER D6200 SF81T0ANEB3600AN01;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305710;POSITIVO MASTER D2200 TF81T0NNAH3100AN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305712;MASTER C6200 MINIPRO F8500NVCN-2 CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305713;MASTER C6200 MINIPRO T4500N0AN-1 CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305715;MASTER C6200 MINIPRO P4500NVCN CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305717;MASTER C6200 MINIPRO P4500N0AN CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305719;MASTER C8200 MINIPRO F8256NVCN CWB;SEMPEP;11136242;BIOS POS-RIQ370EB V0201X PD;RIQ370EB
1305720;MASTER C6200 MINIPRO S8500NVCN1 CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305721;MASTER C6200 MINIPRO F8500NVCN-1 CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305722;MASTER C6200 MINIPRO T4500NVCN-1 CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305723;MASTER C6200 MINIPRO F8500N0AN CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305727;MASTER C6200 MINIPRO T4500NUCN CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305728;MASTER C6200 MINIPRO T4500NVCN CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305733;POSITIVO MASTER D610 SS81T0ANEB1500AN;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305734;POSITIVO MASTER D610 SS8256ANEB1500AN;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305735;MASTER C6200 MINIPRO F8256NVCN1 CWB;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305742;POSITIVO MASTER D2200 TT81T0NNAH310UCN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305743;POSITIVO MASTER C6200 H4-01006;H4-01006;11158941;BIOS POS-RIB360EC_0304.1.X.P;RIB360EC
1305750;POSITIVO MASTER D2100 TT41T0NNAB1500AN0;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305751;POSITIVO MASTER D610 ST41T0ANEB1500AN0;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305753;POSITIVO MASTER D2200 SS161T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305755;POSITIVO MASTER D3200 SP81T0ANEH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305761;POSITIVO MASTER C610 MINIPRO F8500NVCN-4;SEMPEP;11113658;BIOS POS-PIB150DR 2.08.X;PIB150DR
1305762;POSITIVO MASTER D2200 TT81T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305782;POSITIVO MASTER D2200 TT41T0ANAH3100CN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305785;POSITIVO MASTER C6200 MINIPRO P4500N0AN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305786;POSITIVO MASTER C6200 MINIPRO P4500NVCN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305787;POSITIVO MASTER C6200 MINIPRO T4500N0AN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305790;POSITIVO MASTER C6200 MINIPRO T4500NVCN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305791;POSITIVO MASTER C6200 MINIPRO T4500NVCN4;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305792;POSITIVO MASTER C6200 MINIPRO F8500NVCN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305793;POSITIVO MASTER C6200 MINIPRO F8500NVCN4;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305794;POSITIVO MASTER C6200 MINIPRO F8256NVCN3;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305805;POSITIVO MASTER C8200 MINIPRO F8500NVCN3;SEMPEP;11136242;BIOS POS-RIQ370EB V0201X PD;RIQ370EB
1305806;POSITIVO MASTER C8200 MINIPRO F8256NVCN3;SEMPEP;11136242;BIOS POS-RIQ370EB V0201X PD;RIQ370EB
1305815;POSITIVO MASTER D610 SS81T0ANEB150VCN-5;SEMPEP;11132270;BIOS POS-PIB150DT R3 V.0620.X DVI KL PD;PIB150DT
1305816;POSITIVO MASTER D6200 ST81T0ANEB360VCN0;SEMPEP;11158962;BIOS POS-RIB360EE V0307.X. PD;RIB360EE
1305820;POSITIVO MASTER D2200 TT41T0NNAH3100CN0-;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305821;POSITIVO MASTER D2200 TT41T0NNAH310VCN03;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305823;POSITIVO MASTER C610 MINIPRO T4128NUCN-1;SEMPEP;11132271;BIOS POS-PIB150DR V0288X;PIB150DR
1305838;POSITIVO MASTER D2200 TS81T0NNAH3100AN0-;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305841;POSITIVO MASTER D2200 TP41T0NNAH3100AN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305843;POSITIVO MASTER C6200 MINIPRO F4500N0AN;SEMPEP;11158943;BIOS POS-RIB360EC V0305.X PD;RIB360EC
1305844;POSITIVO MASTER D2200 TF81T0NNAH3100AN03;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305855;POSITIVO MASTER D2200 TF8500NNAH310VCN02;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305859;POSITIVO MASTER D2200 TT161T0NNAH3100CN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305860;POSITIVO MASTER D2200 TF161T0NNAH3100AN0;SEMPEP;11158354;BIOS POS-EIH310EF V302.X PD;EIH310EF
1305862;POSITIVO MASTER C600 MINIPRO REMANUFAT;SEMPEP;11124564;BIOS POS-PIB150DR V0209.L;PIB150DR
1305865;POSITIVO MASTER C610 MINIPRO T4128NVCN;SEMPEP;11130951;BIOS POS-PIB150DR V.0289.X KL;PIB150DR
